filter_num,layer,filter_num_by_layer,prune_score,class
59,1,14,0.039375610649585724,airplane
60,1,15,0.1675824671983719,airplane
61,1,16,0.03579879552125931,airplane
62,1,17,0.2329631745815277,airplane
63,1,18,0.004957135766744614,airplane
64,1,19,0.05262553691864014,airplane
65,1,20,0.022294538095593452,airplane
66,1,21,0.32966849207878113,airplane
67,1,22,0.05335573852062225,airplane
68,2,0,0.09940969944000244,airplane
69,2,1,0.24819666147232056,airplane
70,2,2,0.06025078520178795,airplane
71,2,3,0.2505287230014801,airplane
72,2,4,0.006154307629913092,airplane
73,2,5,0.2902136743068695,airplane
74,2,6,0.056844960898160934,airplane
75,2,7,0.06019139289855957,airplane
76,2,8,0.036944445222616196,airplane
77,2,9,0.16983449459075928,airplane
78,2,10,0.03142181411385536,airplane
79,2,11,0.0635286495089531,airplane
80,2,12,0.04855010285973549,airplane
81,2,13,0.11604521423578262,airplane
82,2,14,0.041387978941202164,airplane
83,2,15,0.1925223022699356,airplane
84,2,16,0.12887214124202728,airplane
85,2,17,0.06969384849071503,airplane
86,2,18,0.04654482379555702,airplane
87,2,19,0.0244959257543087,airplane
88,2,20,0.09905286878347397,airplane
89,2,21,0.09571626782417297,airplane
90,2,22,0.0951961800456047,airplane
91,2,23,0.03132769465446472,airplane
92,2,24,0.24650560319423676,airplane
93,2,25,0.05477107688784599,airplane
94,2,26,0.19418025016784668,airplane
95,2,27,0.04525606334209442,airplane
96,2,28,0.04979635775089264,airplane
97,2,29,0.011233197525143623,airplane
98,2,30,0.09128887951374054,airplane
99,2,31,0.018646929413080215,airplane
100,2,32,0.4180959165096283,airplane
101,2,33,0.00973168108612299,airplane
102,2,34,0.03332801163196564,airplane
103,2,35,0.034690454602241516,airplane
104,2,36,0.0831257551908493,airplane
105,2,37,0.04050121828913689,airplane
106,2,38,0.021922411397099495,airplane
107,2,39,0.03609878942370415,airplane
108,2,40,0.14234034717082977,airplane
109,2,41,0.1921512484550476,airplane
110,2,42,0.287230908870697,airplane
111,2,43,0.01694478839635849,airplane
112,2,44,0.07629749923944473,airplane
113,2,45,0.3695971667766571,airplane
114,2,46,0.13310065865516663,airplane
115,2,47,0.05233525484800339,airplane
116,2,48,0.15073253214359283,airplane
117,3,0,0.0187729112803936,airplane
118,3,1,0.030670970678329468,airplane
119,3,2,0.07340103387832642,airplane
120,3,3,0.07485037297010422,airplane
121,3,4,0.16906431317329407,airplane
122,3,5,0.1170860156416893,airplane
123,3,6,0.26203349232673645,airplane
124,3,7,0.02898365817964077,airplane
125,3,8,0.08802710473537445,airplane
126,3,9,0.1162622943520546,airplane
127,3,10,0.006577624008059502,airplane
128,3,11,0.11751961708068848,airplane
129,3,12,0.05236354470252991,airplane
130,3,13,0.18326817452907562,airplane
131,3,14,0.0007554447511211038,airplane
132,3,15,0.15080711245536804,airplane
133,3,16,0.1875799000263214,airplane
134,3,17,0.09000290185213089,airplane
135,3,18,0.10747756063938141,airplane
136,3,19,0.10648893564939499,airplane
137,3,20,0.07668913155794144,airplane
138,3,21,0.027124760672450066,airplane
139,3,22,0.2495044320821762,airplane
140,3,23,0.09970608353614807,airplane
141,3,24,0.11491721123456955,airplane
142,3,25,0.08790592849254608,airplane
143,3,26,0.4722747504711151,airplane
144,3,27,0.09824161976575851,airplane
145,3,28,0.2793879210948944,airplane
146,3,29,0.20680415630340576,airplane
147,3,30,0.013987522572278976,airplane
148,3,31,0.04247580096125603,airplane
149,3,32,0.04805082455277443,airplane
150,3,33,0.07143579423427582,airplane
151,3,34,0.060563281178474426,airplane
152,3,35,0.05843333154916763,airplane
153,3,36,0.04371589794754982,airplane
154,3,37,0.044336266815662384,airplane
155,3,38,0.09359799325466156,airplane
156,3,39,0.3194011151790619,airplane
157,3,40,0.01657605543732643,airplane
158,3,41,0.02871944010257721,airplane
159,3,42,0.2539960443973541,airplane
160,3,43,0.1339653879404068,airplane
161,3,44,0.1700238287448883,airplane
162,3,45,0.13413909077644348,airplane
163,3,46,0.026036439463496208,airplane
0,0,0,0.40743932127952576,overall
1,0,1,0.047471288591623306,overall
2,0,2,0.13046208024024963,overall
3,0,3,0.10659932345151901,overall
4,0,4,0.018162403255701065,overall
5,0,5,0.14314405620098114,overall
6,0,6,0.07730799168348312,overall
7,0,7,0.04541624337434769,overall
8,0,8,0.09774058312177658,overall
9,0,9,0.15795767307281494,overall
10,0,10,0.07313525676727295,overall
11,0,11,0.13029716908931732,overall
12,0,12,0.04840876907110214,overall
13,0,13,0.013779805041849613,overall
14,0,14,0.0367550328373909,overall
15,0,15,0.018981218338012695,overall
16,0,16,0.11714550107717514,overall
17,0,17,0.08225555717945099,overall
18,0,18,0.6143088936805725,overall
19,0,19,0.0798754021525383,overall
20,0,20,0.01651240885257721,overall
21,0,21,0.064515620470047,overall
22,0,22,0.01241759117692709,overall
23,0,23,0.10116403549909592,overall
24,0,24,0.08309439569711685,overall
25,0,25,0.08117041736841202,overall
26,0,26,0.21770095825195312,overall
27,0,27,0.044366154819726944,overall
28,0,28,0.02390655130147934,overall
29,0,29,0.02344638668000698,overall
30,0,30,0.0017385705141350627,overall
31,0,31,0.33973342180252075,overall
32,0,32,0.029145726934075356,overall
33,0,33,0.11445245146751404,overall
34,0,34,0.04216733202338219,overall
35,0,35,0.023258144035935402,overall
36,0,36,0.04827101156115532,overall
37,0,37,0.14637936651706696,overall
38,0,38,0.013139164075255394,overall
39,0,39,0.12189843505620956,overall
40,0,40,0.03730310499668121,overall
41,0,41,0.21167723834514618,overall
42,0,42,0.05634806305170059,overall
43,0,43,0.0800354927778244,overall
44,0,44,0.06418468803167343,overall
45,1,0,0.06922344863414764,overall
46,1,1,0.21160085499286652,overall
47,1,2,0.09375756233930588,overall
48,1,3,0.6297955513000488,overall
49,1,4,0.3186018466949463,overall
50,1,5,0.21985183656215668,overall
51,1,6,0.2503308951854706,overall
52,1,7,0.3591223359107971,overall
53,1,8,0.1918300837278366,overall
54,1,9,0.2889062464237213,overall
55,1,10,0.03585123270750046,overall
56,1,11,0.177422434091568,overall
57,1,12,0.01589735597372055,overall
58,1,13,0.16157077252864838,overall
59,1,14,0.011389078572392464,overall
60,1,15,0.04197971522808075,overall
61,1,16,0.0007187753799371421,overall
62,1,17,0.02567523904144764,overall
63,1,18,0.05288732051849365,overall
64,1,19,0.10486350208520889,overall
65,1,20,0.0749400183558464,overall
66,1,21,0.04470556974411011,overall
67,1,22,0.013287581503391266,overall
68,2,0,0.135105699300766,overall
69,2,1,0.07209622859954834,overall
70,2,2,0.11249145120382309,overall
71,2,3,0.1269271820783615,overall
72,2,4,0.01127445325255394,overall
73,2,5,0.10523534566164017,overall
74,2,6,0.3216451406478882,overall
75,2,7,0.11928653717041016,overall
76,2,8,0.011945709586143494,overall
77,2,9,0.1620452105998993,overall
78,2,10,0.028999852016568184,overall
79,2,11,0.14125841856002808,overall
80,2,12,0.0636870414018631,overall
81,2,13,0.05870756506919861,overall
82,2,14,0.02349628321826458,overall
83,2,15,0.12118010222911835,overall
84,2,16,0.07357772439718246,overall
85,2,17,0.18456582725048065,overall
86,2,18,0.08096089959144592,overall
87,2,19,0.05460458621382713,overall
88,2,20,0.11814601719379425,overall
89,2,21,0.020918192341923714,overall
90,2,22,0.20391003787517548,overall
91,2,23,0.04114314168691635,overall
92,2,24,0.07101272791624069,overall
93,2,25,0.16260436177253723,overall
94,2,26,0.1510930359363556,overall
95,2,27,0.020431142300367355,overall
96,2,28,0.06358608603477478,overall
97,2,29,0.04724304750561714,overall
98,2,30,0.03921101242303848,overall
99,2,31,0.020539846271276474,overall
100,2,32,0.19511567056179047,overall
101,2,33,0.19390200078487396,overall
102,2,34,0.09157658368349075,overall
103,2,35,0.2065707892179489,overall
104,2,36,0.05828721821308136,overall
105,2,37,0.02639300748705864,overall
106,2,38,0.01510132011026144,overall
107,2,39,0.11863993853330612,overall
108,2,40,0.06498230993747711,overall
109,2,41,0.163591668009758,overall
110,2,42,0.26655298471450806,overall
111,2,43,0.012809674255549908,overall
112,2,44,0.07256929576396942,overall
113,2,45,0.5174083709716797,overall
114,2,46,0.08986178785562515,overall
115,2,47,0.08153428882360458,overall
116,2,48,0.2104552686214447,overall
117,3,0,0.10937073826789856,overall
118,3,1,0.0029606856405735016,overall
119,3,2,0.06829226016998291,overall
120,3,3,0.148891881108284,overall
121,3,4,0.05238360911607742,overall
122,3,5,0.15214082598686218,overall
123,3,6,0.13051721453666687,overall
124,3,7,0.11288652569055557,overall
125,3,8,0.03541862592101097,overall
126,3,9,0.11151496320962906,overall
127,3,10,0.0068903532810509205,overall
128,3,11,0.08134028315544128,overall
129,3,12,0.09394539892673492,overall
130,3,13,0.33915597200393677,overall
131,3,14,0.08615557849407196,overall
132,3,15,0.06300385296344757,overall
133,3,16,0.16007262468338013,overall
134,3,17,0.00844927690923214,overall
135,3,18,0.20305834710597992,overall
136,3,19,0.03142762929201126,overall
137,3,20,0.20736490190029144,overall
138,3,21,0.08460544794797897,overall
139,3,22,0.07071633636951447,overall
140,3,23,0.062043704092502594,overall
141,3,24,0.04891965538263321,overall
142,3,25,0.05698196962475777,overall
143,3,26,0.15679800510406494,overall
144,3,27,0.03322966769337654,overall
145,3,28,0.2462325245141983,overall
146,3,29,0.3385562300682068,overall
147,3,30,0.25602585077285767,overall
148,3,31,0.16738073527812958,overall
149,3,32,0.2722316086292267,overall
150,3,33,0.10756882280111313,overall
151,3,34,0.024071499705314636,overall
152,3,35,0.18306730687618256,overall
153,3,36,0.31380602717399597,overall
154,3,37,0.03485967591404915,overall
155,3,38,0.04101433977484703,overall
156,3,39,0.074794702231884,overall
157,3,40,0.07756082713603973,overall
158,3,41,0.04846862331032753,overall
159,3,42,0.0719636008143425,overall
160,3,43,0.11169296503067017,overall
161,3,44,0.05906187370419502,overall
162,3,45,0.18617986142635345,overall
163,3,46,0.17874298989772797,overall
