filter_num,layer,filter_num_by_layer,prune_score,class
30,0,30,0.017612740397453308,11
31,0,31,0.01941654272377491,11
32,0,32,0.025554906576871872,11
33,0,33,0.11943404376506805,11
34,0,34,0.0034887506626546383,11
35,0,35,0.007531996816396713,11
36,0,36,0.016534220427274704,11
37,0,37,0.24973098933696747,11
38,0,38,0.2652760148048401,11
39,0,39,0.022460278123617172,11
40,0,40,0.01307846512645483,11
41,0,41,0.006139897741377354,11
42,0,42,0.23730510473251343,11
43,0,43,0.03321264684200287,11
44,0,44,0.004432284273207188,11
45,0,45,0.024898096919059753,11
46,0,46,0.016364343464374542,11
47,0,47,0.8010994791984558,11
48,0,48,0.325736403465271,11
49,0,49,0.005685593467205763,11
50,1,0,0.01136803813278675,11
51,1,1,0.005650794133543968,11
52,1,2,0.04686792567372322,11
53,1,3,0.021542727947235107,11
54,1,4,0.006086063105612993,11
55,1,5,0.04352065548300743,11
56,1,6,0.035847652703523636,11
57,1,7,0.04773728549480438,11
58,1,8,0.046608857810497284,11
59,1,9,0.9909236431121826,11
60,1,10,0.053684886544942856,11
61,1,11,0.014789748005568981,11
62,1,12,0.004527264274656773,11
63,1,13,0.047192640602588654,11
64,1,14,0.040063388645648956,11
65,1,15,0.025053251534700394,11
66,2,0,0.0021971624810248613,11
67,2,1,0.016974737867712975,11
68,2,2,0.025808313861489296,11
69,2,3,0.0015550648095086217,11
70,2,4,0.01786339469254017,11
71,2,5,0.07693661749362946,11
72,2,6,0.05850336328148842,11
73,2,7,0.008484589867293835,11
74,2,8,0.00010129740985576063,11
75,2,9,0.04362409561872482,11
76,2,10,0.003325188299641013,11
77,2,11,0.007865481078624725,11
78,2,12,0.0004773514810949564,11
79,2,13,0.0001482451771153137,11
80,2,14,0.01566057838499546,11
81,2,15,0.015609261579811573,11
82,2,16,0.010427896864712238,11
83,2,17,0.014981979504227638,11
84,2,18,0.059685707092285156,11
85,2,19,0.015795346349477768,11
86,2,20,0.08518922328948975,11
87,2,21,0.012024044059216976,11
88,2,22,0.012287641875445843,11
89,2,23,0.029465872794389725,11
90,2,24,0.006053967401385307,11
91,2,25,0.019637292250990868,11
92,2,26,0.0024391913320869207,11
93,2,27,0.0011350730201229453,11
94,2,28,0.04814112186431885,11
95,2,29,0.006127599161118269,11
96,2,30,0.012102889828383923,11
97,2,31,0.0024251912254840136,11
98,2,32,0.006028363946825266,11
99,2,33,0.0071867359802126884,11
100,2,34,0.01901857554912567,11
101,2,35,0.01860935240983963,11
102,2,36,0.009623919613659382,11
103,2,37,0.019680539146065712,11
104,2,38,0.010838687419891357,11
105,2,39,0.9822916388511658,11
106,2,40,0.0012767065782099962,11
107,2,41,0.005831338930875063,11
108,2,42,0.009788423776626587,11
109,2,43,0.0009694151813164353,11
110,2,44,0.029531091451644897,11
111,2,45,0.00017237255815416574,11
112,2,46,0.0588688962161541,11
113,2,47,0.0240203607827425,11
114,3,0,0.001540397061035037,11
115,3,1,0.0008163482416421175,11
116,3,2,0.0020756833255290985,11
117,3,3,0.17590351402759552,11
118,3,4,0.032702263444662094,11
119,3,5,6.238562491489574e-06,11
120,3,6,0.001230034977197647,11
121,3,7,0.24066534638404846,11
122,3,8,0.0020946827717125416,11
123,3,9,0.21796001493930817,11
124,3,10,7.2345842454524245e-06,11
125,3,11,0.00011499787797220051,11
126,3,12,0.00022928846010472625,11
127,3,13,0.10668501257896423,11
128,3,14,0.0007990908343344927,11
129,3,15,0.007572018075734377,11
130,3,16,2.856991886801552e-05,11
131,3,17,0.0002096362441079691,11
132,3,18,0.003439149120822549,11
133,3,19,3.550019584963593e-07,11
134,3,20,0.21013741195201874,11
135,3,21,0.0021568681113421917,11
136,3,22,0.0003420087741687894,11
137,3,23,0.16597945988178253,11
138,3,24,0.39630958437919617,11
139,3,25,0.0001816504227463156,11
140,3,26,0.0003551993577275425,11
141,3,27,0.08318911492824554,11
142,3,28,0.001165784546174109,11
143,3,29,0.00031903162016533315,11
144,3,30,5.104632145958021e-05,11
145,3,31,0.07078947126865387,11
146,3,32,0.05138062685728073,11
147,3,33,9.501339081907645e-05,11
148,3,34,0.2551029622554779,11
149,3,35,0.2585722506046295,11
150,3,36,0.00012770450848620385,11
151,3,37,0.006296887528151274,11
152,3,38,0.002021840075030923,11
153,3,39,1.2820681149605662e-05,11
154,3,40,0.0,11
155,3,41,0.17724210023880005,11
156,3,42,0.2321995347738266,11
157,3,43,0.00013282231520861387,11
158,3,44,0.016707630828022957,11
159,3,45,0.053708113729953766,11
160,3,46,0.021157950162887573,11
161,3,47,0.25397056341171265,11
162,3,48,0.001618448062799871,11
163,3,49,0.04761500284075737,11
164,3,50,0.0002926361339632422,11
165,3,51,0.006454424001276493,11
166,3,52,0.00039417712832801044,11
167,3,53,0.12281221151351929,11
168,3,54,0.2233676016330719,11
169,3,55,0.005577500909566879,11
170,3,56,0.0020111037883907557,11
171,3,57,0.00019939518824685365,11
172,3,58,0.028286203742027283,11
173,3,59,0.15765298902988434,11
174,3,60,0.16084708273410797,11
175,3,61,0.0005012023611925542,11
176,3,62,0.00015844545850995928,11
177,3,63,0.4178231656551361,11
178,3,64,0.07577013224363327,11
179,3,65,0.1521827131509781,11
0,0,0,0.15042196214199066,x
1,0,1,0.03528507426381111,x
2,0,2,0.10943201184272766,x
3,0,3,0.04697263240814209,x
4,0,4,0.1323511302471161,x
5,0,5,0.2527221143245697,x
6,0,6,0.0458405539393425,x
7,0,7,0.03773793578147888,x
8,0,8,0.04116757959127426,x
9,0,9,0.12273869663476944,x
10,0,10,0.039852213114500046,x
11,0,11,0.018247827887535095,x
12,0,12,0.02221188135445118,x
13,0,13,0.012653511017560959,x
14,0,14,0.06173165515065193,x
15,0,15,0.01421223022043705,x
16,0,16,0.010292751714587212,x
17,0,17,0.1781654804944992,x
18,0,18,0.16421020030975342,x
19,0,19,0.23241771757602692,x
20,0,20,0.12001477181911469,x
21,0,21,0.24776099622249603,x
22,0,22,0.10728444904088974,x
23,0,23,0.02115948311984539,x
24,0,24,0.0008438467048108578,x
25,0,25,0.013650255277752876,x
26,0,26,0.12710775434970856,x
27,0,27,0.23063760995864868,x
28,0,28,0.1059710755944252,x
29,0,29,0.0034904740750789642,x
30,0,30,0.4190694987773895,x
31,0,31,0.02564340829849243,x
32,0,32,0.02693231776356697,x
33,0,33,0.3732674717903137,x
34,0,34,0.030592739582061768,x
35,0,35,0.18039092421531677,x
36,0,36,0.1443321257829666,x
37,0,37,0.0677400603890419,x
38,0,38,0.074753537774086,x
39,0,39,0.06552770733833313,x
40,0,40,0.039688434451818466,x
41,0,41,0.3237137198448181,x
42,0,42,0.07911553233861923,x
43,0,43,0.08534710854291916,x
44,0,44,0.014722708612680435,x
45,0,45,0.06749732047319412,x
46,0,46,0.0715271458029747,x
47,0,47,0.18942929804325104,x
48,0,48,0.10838428884744644,x
49,0,49,0.09895674139261246,x
50,1,0,0.5279510021209717,x
51,1,1,0.013093843124806881,x
52,1,2,0.25458329916000366,x
53,1,3,0.056092269718647,x
54,1,4,0.06055958569049835,x
55,1,5,0.1610143631696701,x
56,1,6,0.3095284104347229,x
57,1,7,0.37629398703575134,x
58,1,8,0.2887202799320221,x
59,1,9,0.3404752016067505,x
60,1,10,0.1165241152048111,x
61,1,11,0.044562917202711105,x
62,1,12,0.06077059358358383,x
63,1,13,0.15481863915920258,x
64,1,14,0.3789854943752289,x
65,1,15,0.0009676215704530478,x
66,2,0,0.006838417146354914,x
67,2,1,0.20296230912208557,x
68,2,2,0.29378655552864075,x
69,2,3,0.006440783850848675,x
70,2,4,0.16670987010002136,x
71,2,5,0.025110211223363876,x
72,2,6,0.02195771038532257,x
73,2,7,0.050487812608480453,x
74,2,8,0.08720608055591583,x
75,2,9,0.17047688364982605,x
76,2,10,0.07747971266508102,x
77,2,11,0.06735625863075256,x
78,2,12,0.06492448598146439,x
79,2,13,0.0001850797125371173,x
80,2,14,0.38829559087753296,x
81,2,15,0.04441685602068901,x
82,2,16,0.04163142666220665,x
83,2,17,0.05667445808649063,x
84,2,18,0.13138774037361145,x
85,2,19,0.12224552035331726,x
86,2,20,0.05518713966012001,x
87,2,21,0.3964992165565491,x
88,2,22,0.022958653047680855,x
89,2,23,0.0534098818898201,x
90,2,24,0.4386795163154602,x
91,2,25,0.10578843206167221,x
92,2,26,0.2227971851825714,x
93,2,27,0.032357972115278244,x
94,2,28,0.011472050100564957,x
95,2,29,0.010157604701817036,x
96,2,30,0.008147388696670532,x
97,2,31,0.05813395231962204,x
98,2,32,0.017062650993466377,x
99,2,33,0.011710340157151222,x
100,2,34,0.030471235513687134,x
101,2,35,0.03295355290174484,x
102,2,36,0.03539318963885307,x
103,2,37,0.08012900501489639,x
104,2,38,0.06210280954837799,x
105,2,39,0.3283155858516693,x
106,2,40,0.0007405785145238042,x
107,2,41,0.08456822484731674,x
108,2,42,0.21314994990825653,x
109,2,43,0.010678264312446117,x
110,2,44,0.022373586893081665,x
111,2,45,0.0002811536251101643,x
112,2,46,0.03473731875419617,x
113,2,47,0.04275541007518768,x
114,3,0,0.0012515941634774208,x
115,3,1,0.0010435968870297074,x
116,3,2,0.016745571047067642,x
117,3,3,0.046364959329366684,x
118,3,4,0.0033079914283007383,x
119,3,5,0.008387740701436996,x
120,3,6,0.010689210146665573,x
121,3,7,0.016168473288416862,x
122,3,8,0.0006089837988838553,x
123,3,9,0.028963308781385422,x
124,3,10,0.0028655417263507843,x
125,3,11,0.004941632505506277,x
126,3,12,0.015021689236164093,x
127,3,13,0.00791721511632204,x
128,3,14,0.010510804131627083,x
129,3,15,0.0028575879987329245,x
130,3,16,0.002239784225821495,x
131,3,17,0.0006203961092978716,x
132,3,18,0.08030666410923004,x
133,3,19,0.00023966685694176704,x
134,3,20,0.001300084637477994,x
135,3,21,0.040858279913663864,x
136,3,22,0.007642851676791906,x
137,3,23,0.006843963172286749,x
138,3,24,0.04377008229494095,x
139,3,25,0.0005308890249580145,x
140,3,26,2.794032116071321e-05,x
141,3,27,0.3388502895832062,x
142,3,28,0.00034794051316566765,x
143,3,29,0.015023027546703815,x
144,3,30,0.0006839314592070878,x
145,3,31,0.024926697835326195,x
146,3,32,0.012017612345516682,x
147,3,33,0.019530870020389557,x
148,3,34,0.014621200039982796,x
149,3,35,0.10397907346487045,x
150,3,36,0.0017025901470333338,x
151,3,37,0.04259534925222397,x
152,3,38,0.018755629658699036,x
153,3,39,0.0010858196765184402,x
154,3,40,9.432963997824118e-05,x
155,3,41,0.017949776723980904,x
156,3,42,0.022232569754123688,x
157,3,43,1.010704454529332e-05,x
158,3,44,0.042117126286029816,x
159,3,45,0.12042286992073059,x
160,3,46,0.0007258811965584755,x
161,3,47,0.007134831044822931,x
162,3,48,0.056271445006132126,x
163,3,49,0.18925327062606812,x
164,3,50,0.01992793008685112,x
165,3,51,0.001999965636059642,x
166,3,52,5.8732177421916276e-05,x
167,3,53,0.0070975529961287975,x
168,3,54,0.636742889881134,x
169,3,55,0.0038215008098632097,x
170,3,56,0.003299139905720949,x
171,3,57,0.0030558190774172544,x
172,3,58,0.2562790811061859,x
173,3,59,0.011590182781219482,x
174,3,60,0.012980781495571136,x
175,3,61,0.009493439458310604,x
176,3,62,0.008349549025297165,x
177,3,63,0.01096230000257492,x
178,3,64,0.021877676248550415,x
179,3,65,0.5722768306732178,x
0,0,0,0.09877830743789673,r
1,0,1,0.009471123106777668,r
2,0,2,0.0596044696867466,r
3,0,3,0.04658683016896248,r
4,0,4,0.07501865923404694,r
5,0,5,0.17972345650196075,r
6,0,6,0.023474261164665222,r
7,0,7,0.021231597289443016,r
8,0,8,0.027900755405426025,r
9,0,9,0.07075894623994827,r
10,0,10,0.03043963760137558,r
11,0,11,0.04173767566680908,r
12,0,12,0.08161167055368423,r
13,0,13,0.0033363134134560823,r
14,0,14,0.0077696191146969795,r
15,0,15,0.04684421420097351,r
16,0,16,0.005091494414955378,r
17,0,17,0.13828954100608826,r
18,0,18,0.11045791208744049,r
19,0,19,0.14462070167064667,r
20,0,20,0.10537704080343246,r
21,0,21,0.1711776852607727,r
22,0,22,0.0357217937707901,r
23,0,23,0.04829665273427963,r
24,0,24,0.00024401400878559798,r
25,0,25,0.003647535340860486,r
26,0,26,0.08017927408218384,r
27,0,27,0.1727234274148941,r
28,0,28,0.07139601558446884,r
29,0,29,0.004574707709252834,r
30,0,30,0.23127193748950958,r
31,0,31,0.024119500070810318,r
32,0,32,0.020282261073589325,r
33,0,33,0.22075463831424713,r
34,0,34,0.02177254669368267,r
35,0,35,0.11848033964633942,r
36,0,36,0.18788819015026093,r
37,0,37,0.21897153556346893,r
38,0,38,0.20357012748718262,r
39,0,39,0.03990499675273895,r
40,0,40,0.0447244793176651,r
41,0,41,0.1834711730480194,r
42,0,42,0.19229139387607574,r
43,0,43,0.0024861397687345743,r
44,0,44,0.001396167790517211,r
45,0,45,0.06526590883731842,r
46,0,46,0.08023296296596527,r
47,0,47,0.617138683795929,r
48,0,48,0.27695125341415405,r
49,0,49,0.07438062876462936,r
50,1,0,0.33317914605140686,r
51,1,1,0.0011706193909049034,r
52,1,2,0.06003352627158165,r
53,1,3,0.010772664099931717,r
54,1,4,0.050704631954431534,r
55,1,5,0.111747607588768,r
56,1,6,0.21089673042297363,r
57,1,7,0.2246425896883011,r
58,1,8,0.1868354082107544,r
59,1,9,0.8068948984146118,r
60,1,10,0.20795117318630219,r
61,1,11,0.06711944937705994,r
62,1,12,0.0214689951390028,r
63,1,13,0.09613417088985443,r
64,1,14,0.17839479446411133,r
65,1,15,0.0026369455736130476,r
66,2,0,0.0070293862372636795,r
67,2,1,0.20156750082969666,r
68,2,2,0.13220113515853882,r
69,2,3,0.002795716281980276,r
70,2,4,0.024940770119428635,r
71,2,5,0.048582132905721664,r
72,2,6,0.05055272579193115,r
73,2,7,0.10319586843252182,r
74,2,8,0.13028866052627563,r
75,2,9,0.037934258580207825,r
76,2,10,0.1300538182258606,r
77,2,11,0.04373311251401901,r
78,2,12,0.021939978003501892,r
79,2,13,5.46334995306097e-05,r
80,2,14,0.2724956274032593,r
81,2,15,0.02014397643506527,r
82,2,16,0.0041077835485339165,r
83,2,17,0.035191603004932404,r
84,2,18,0.05745714157819748,r
85,2,19,0.012690026313066483,r
86,2,20,0.05356849730014801,r
87,2,21,0.2520222067832947,r
88,2,22,0.010583526454865932,r
89,2,23,0.03666461259126663,r
90,2,24,0.2732895016670227,r
91,2,25,0.05878595635294914,r
92,2,26,0.046978410333395004,r
93,2,27,0.005735008977353573,r
94,2,28,0.014796711504459381,r
95,2,29,0.008045774884521961,r
96,2,30,0.022539593279361725,r
97,2,31,0.04971448332071304,r
98,2,32,0.008796011097729206,r
99,2,33,0.0120224105194211,r
100,2,34,0.022741198539733887,r
101,2,35,0.05907450616359711,r
102,2,36,0.020104845985770226,r
103,2,37,0.00459987111389637,r
104,2,38,0.043782804161310196,r
105,2,39,0.804277777671814,r
106,2,40,0.0029198708944022655,r
107,2,41,0.017849383875727654,r
108,2,42,0.032546013593673706,r
109,2,43,0.00012588260869961232,r
110,2,44,0.00460736034438014,r
111,2,45,0.0002556237450335175,r
112,2,46,0.04712046682834625,r
113,2,47,0.0006869832286611199,r
114,3,0,0.0017860897351056337,r
115,3,1,0.0006400080164894462,r
116,3,2,0.03389417752623558,r
117,3,3,0.16378256678581238,r
118,3,4,0.018431194126605988,r
119,3,5,0.0095390435308218,r
120,3,6,0.004418639466166496,r
121,3,7,0.0888451561331749,r
122,3,8,0.005610005464404821,r
123,3,9,0.10680696368217468,r
124,3,10,0.010567093268036842,r
125,3,11,0.004529883619397879,r
126,3,12,0.007561428006738424,r
127,3,13,0.452118456363678,r
128,3,14,0.0008090146584436297,r
129,3,15,0.0009952487889677286,r
130,3,16,0.00022255363001022488,r
131,3,17,0.008522383868694305,r
132,3,18,0.04108801484107971,r
133,3,19,0.00011192694364581257,r
134,3,20,0.0015969716478139162,r
135,3,21,0.016979273408651352,r
136,3,22,0.0016387788346037269,r
137,3,23,0.048114482313394547,r
138,3,24,0.17765243351459503,r
139,3,25,0.01846483163535595,r
140,3,26,0.0001980852975975722,r
141,3,27,0.18037597835063934,r
142,3,28,0.0002807585406117141,r
143,3,29,0.00036108327913098037,r
144,3,30,0.0011268481612205505,r
145,3,31,0.010744438506662846,r
146,3,32,0.232735738158226,r
147,3,33,0.0025706954766064882,r
148,3,34,0.1295175552368164,r
149,3,35,0.07505130022764206,r
150,3,36,0.0009616377064958215,r
151,3,37,0.0156007194891572,r
152,3,38,0.009748942218720913,r
153,3,39,0.00018435597303323448,r
154,3,40,0.0003715724451467395,r
155,3,41,0.09252603352069855,r
156,3,42,0.11082355678081512,r
157,3,43,0.007154254242777824,r
158,3,44,0.011274990625679493,r
159,3,45,0.042549293488264084,r
160,3,46,0.004696425516158342,r
161,3,47,0.09851054102182388,r
162,3,48,0.046004392206668854,r
163,3,49,0.2560850977897644,r
164,3,50,0.010800766758620739,r
165,3,51,0.007533770985901356,r
166,3,52,0.0023978932294994593,r
167,3,53,0.05111235752701759,r
168,3,54,0.01753431186079979,r
169,3,55,0.013998711481690407,r
170,3,56,0.0017386284889653325,r
171,3,57,0.004356431774795055,r
172,3,58,0.030088437721133232,r
173,3,59,0.0639270469546318,r
174,3,60,0.09219043701887131,r
175,3,61,0.014783765189349651,r
176,3,62,0.0018929856596514583,r
177,3,63,0.07447117567062378,r
178,3,64,0.0014829660067334771,r
179,3,65,0.692071259021759,r
0,0,0,0.11907229572534561,c
1,0,1,0.021958621218800545,c
2,0,2,0.07763628661632538,c
3,0,3,0.025913985446095467,c
4,0,4,0.09941074252128601,c
5,0,5,0.18683063983917236,c
6,0,6,0.01115166675299406,c
7,0,7,0.03573455661535263,c
8,0,8,0.03176278993487358,c
9,0,9,0.044245216995477676,c
10,0,10,0.028307488188147545,c
11,0,11,0.0410308837890625,c
12,0,12,0.08262582123279572,c
13,0,13,0.0005843316903337836,c
14,0,14,0.03727976977825165,c
15,0,15,0.024710973724722862,c
16,0,16,0.0002624307235237211,c
17,0,17,0.11625522375106812,c
18,0,18,0.055236272513866425,c
19,0,19,0.1087641790509224,c
20,0,20,0.11125458031892776,c
21,0,21,0.1947220414876938,c
22,0,22,0.09151770174503326,c
23,0,23,0.012057005427777767,c
24,0,24,0.008139663375914097,c
25,0,25,0.006856734398752451,c
26,0,26,0.08168671280145645,c
27,0,27,0.1569908857345581,c
28,0,28,0.026551727205514908,c
29,0,29,0.0004121318634133786,c
30,0,30,0.24415774643421173,c
31,0,31,0.014646550640463829,c
32,0,32,0.019136590883135796,c
33,0,33,0.3036748170852661,c
34,0,34,0.033333130180835724,c
35,0,35,0.108844093978405,c
36,0,36,0.07978154718875885,c
37,0,37,0.21032647788524628,c
38,0,38,0.21070441603660583,c
39,0,39,0.010628901422023773,c
40,0,40,0.004941828548908234,c
41,0,41,0.17830310761928558,c
42,0,42,0.20069031417369843,c
43,0,43,0.004714447073638439,c
44,0,44,0.010298598557710648,c
45,0,45,0.040715791285037994,c
46,0,46,0.03360946848988533,c
47,0,47,0.6194222569465637,c
48,0,48,0.2800731062889099,c
49,0,49,0.03475772216916084,c
50,1,0,0.42020532488822937,c
51,1,1,0.0029888839926570654,c
52,1,2,0.08882598578929901,c
53,1,3,0.015087141655385494,c
54,1,4,0.02302578091621399,c
55,1,5,0.09841793030500412,c
56,1,6,0.15816324949264526,c
57,1,7,0.1868770271539688,c
58,1,8,0.14781928062438965,c
59,1,9,0.824680745601654,c
60,1,10,0.0200397577136755,c
61,1,11,0.04530229791998863,c
62,1,12,0.010266222059726715,c
63,1,13,0.085380919277668,c
64,1,14,0.1824519783258438,c
65,1,15,0.007687769364565611,c
66,2,0,0.006961973384022713,c
67,2,1,0.16655920445919037,c
68,2,2,0.10990078002214432,c
69,2,3,0.003347870195284486,c
70,2,4,0.08640041202306747,c
71,2,5,0.06552048772573471,c
72,2,6,0.04885522276163101,c
73,2,7,0.05990131199359894,c
74,2,8,0.056412938982248306,c
75,2,9,0.07478538155555725,c
76,2,10,0.03882436454296112,c
77,2,11,0.0229453444480896,c
78,2,12,0.016938144341111183,c
79,2,13,1.754924960550852e-05,c
80,2,14,0.13748274743556976,c
81,2,15,0.012411522679030895,c
82,2,16,0.017793379724025726,c
83,2,17,0.03917413577437401,c
84,2,18,0.006589062046259642,c
85,2,19,0.07553566992282867,c
86,2,20,0.0007377986912615597,c
87,2,21,0.12839482724666595,c
88,2,22,0.01433933898806572,c
89,2,23,0.008545281365513802,c
90,2,24,0.3925042450428009,c
91,2,25,0.05249393731355667,c
92,2,26,0.011305209249258041,c
93,2,27,0.006487715523689985,c
94,2,28,0.021636005491018295,c
95,2,29,0.005878983531147242,c
96,2,30,0.0048602125607430935,c
97,2,31,0.02995094656944275,c
98,2,32,0.006754241418093443,c
99,2,33,0.006629813928157091,c
100,2,34,0.0009347668965347111,c
101,2,35,0.0033612814731895924,c
102,2,36,0.01418311893939972,c
103,2,37,0.06302832067012787,c
104,2,38,0.05727125704288483,c
105,2,39,0.8441842794418335,c
106,2,40,0.004607362672686577,c
107,2,41,0.020850175991654396,c
108,2,42,0.0647018700838089,c
109,2,43,0.003567941254004836,c
110,2,44,0.044720616191625595,c
111,2,45,9.27862201933749e-05,c
112,2,46,0.05042722076177597,c
113,2,47,0.007883141748607159,c
114,3,0,0.00012591910490300506,c
115,3,1,0.011161728762090206,c
116,3,2,0.009984967298805714,c
117,3,3,0.0016670366749167442,c
118,3,4,0.018589118495583534,c
119,3,5,0.0025323634035885334,c
120,3,6,0.00013361322635319084,c
121,3,7,0.09501930326223373,c
122,3,8,0.0009580543846823275,c
123,3,9,0.09424948692321777,c
124,3,10,0.0004608775780070573,c
125,3,11,0.0012524715857580304,c
126,3,12,0.001917319605126977,c
127,3,13,0.014166637323796749,c
128,3,14,0.000715829199180007,c
129,3,15,0.0004454419540707022,c
130,3,16,0.0001333550753770396,c
131,3,17,0.008330794051289558,c
132,3,18,0.010827886871993542,c
133,3,19,3.601512389650452e-06,c
134,3,20,0.01629868894815445,c
135,3,21,0.007272224873304367,c
136,3,22,5.8473880926612765e-05,c
137,3,23,0.024312587454915047,c
138,3,24,0.14261247217655182,c
139,3,25,0.006736802868545055,c
140,3,26,0.0002271640842081979,c
141,3,27,0.12202780693769455,c
142,3,28,0.00036824008566327393,c
143,3,29,0.0033861263655126095,c
144,3,30,0.0005986116011627018,c
145,3,31,0.030545173212885857,c
146,3,32,0.013105817139148712,c
147,3,33,0.0012322156690061092,c
148,3,34,0.09745153039693832,c
149,3,35,0.057096779346466064,c
150,3,36,4.8722919018473476e-05,c
151,3,37,0.015661736950278282,c
152,3,38,0.004494889639317989,c
153,3,39,0.00021657503384631127,c
154,3,40,1.705800968920812e-05,c
155,3,41,0.07413668185472488,c
156,3,42,0.097913458943367,c
157,3,43,0.0004762360476888716,c
158,3,44,0.011921939440071583,c
159,3,45,0.08309489488601685,c
160,3,46,0.00035321220639161766,c
161,3,47,0.09552649408578873,c
162,3,48,0.03826890513300896,c
163,3,49,0.29919004440307617,c
164,3,50,0.014057532884180546,c
165,3,51,0.0014573923544958234,c
166,3,52,0.0004406944790389389,c
167,3,53,0.0496211051940918,c
168,3,54,0.577765941619873,c
169,3,55,0.00041950750164687634,c
170,3,56,0.0004258974804542959,c
171,3,57,0.004760540556162596,c
172,3,58,0.04239466041326523,c
173,3,59,0.06156231462955475,c
174,3,60,0.08012612909078598,c
175,3,61,0.0003630771825555712,c
176,3,62,0.02485530823469162,c
177,3,63,0.059190455824136734,c
178,3,64,0.009495720267295837,c
179,3,65,0.6751571893692017,c
0,0,0,0.15267865359783173,n
1,0,1,0.03315291181206703,n
2,0,2,0.09169371426105499,n
3,0,3,0.010180731303989887,n
4,0,4,0.12021715193986893,n
5,0,5,0.31363487243652344,n
6,0,6,0.05954843387007713,n
7,0,7,0.015195350162684917,n
8,0,8,0.04493679478764534,n
9,0,9,0.05549978092312813,n
10,0,10,0.018140118569135666,n
11,0,11,0.02102815732359886,n
12,0,12,0.012170575559139252,n
13,0,13,0.004704640246927738,n
14,0,14,0.06301690638065338,n
15,0,15,0.07208464294672012,n
16,0,16,0.004637569654732943,n
17,0,17,0.16027548909187317,n
18,0,18,0.15581050515174866,n
19,0,19,0.2081950604915619,n
20,0,20,0.16013944149017334,n
21,0,21,0.35751184821128845,n
22,0,22,0.055325016379356384,n
23,0,23,0.10050565749406815,n
24,0,24,0.009498045779764652,n
25,0,25,0.00028240366373211145,n
26,0,26,0.12137530744075775,n
27,0,27,0.24733980000019073,n
28,0,28,0.07160047441720963,n
29,0,29,0.0106342863291502,n
30,0,30,0.32937556505203247,n
31,0,31,0.07631713151931763,n
32,0,32,0.04567728564143181,n
33,0,33,0.3869069516658783,n
34,0,34,0.0600377693772316,n
35,0,35,0.20169414579868317,n
36,0,36,0.2557618021965027,n
37,0,37,0.06553632020950317,n
38,0,38,0.05200447887182236,n
39,0,39,0.053065650165081024,n
40,0,40,0.0539129339158535,n
41,0,41,0.2668645679950714,n
42,0,42,0.0658879205584526,n
43,0,43,0.031535446643829346,n
44,0,44,0.01798378676176071,n
45,0,45,0.056162912398576736,n
46,0,46,0.03940734639763832,n
47,0,47,0.11097965389490128,n
48,0,48,0.09873153269290924,n
49,0,49,0.04379088431596756,n
50,1,0,0.7174030542373657,n
51,1,1,0.004460372030735016,n
52,1,2,0.19333912432193756,n
53,1,3,0.039636123925447464,n
54,1,4,0.059843987226486206,n
55,1,5,0.09708495438098907,n
56,1,6,0.25736722350120544,n
57,1,7,0.17652627825737,n
58,1,8,0.17686736583709717,n
59,1,9,0.18706375360488892,n
60,1,10,0.407701313495636,n
61,1,11,0.1556454598903656,n
62,1,12,0.040916118770837784,n
63,1,13,0.14118662476539612,n
64,1,14,0.23959441483020782,n
65,1,15,0.01489016879349947,n
66,2,0,0.009662896394729614,n
67,2,1,0.3052852749824524,n
68,2,2,0.24975600838661194,n
69,2,3,0.0037911334075033665,n
70,2,4,0.043807368725538254,n
71,2,5,0.028866581618785858,n
72,2,6,0.0037022505421191454,n
73,2,7,0.035478487610816956,n
74,2,8,0.09945995360612869,n
75,2,9,0.034978870302438736,n
76,2,10,0.0018625129014253616,n
77,2,11,0.048413652926683426,n
78,2,12,0.061029333621263504,n
79,2,13,0.00037846670602448285,n
80,2,14,0.040260229259729385,n
81,2,15,0.028579456731677055,n
82,2,16,0.06185535341501236,n
83,2,17,0.068048395216465,n
84,2,18,0.11767734587192535,n
85,2,19,0.03818121552467346,n
86,2,20,0.17885348200798035,n
87,2,21,0.2557781934738159,n
88,2,22,0.0015803187852725387,n
89,2,23,0.05793001502752304,n
90,2,24,0.7223826050758362,n
91,2,25,0.12753812968730927,n
92,2,26,0.062080852687358856,n
93,2,27,0.006204117555171251,n
94,2,28,0.004408852197229862,n
95,2,29,0.006450418848544359,n
96,2,30,0.08728016912937164,n
97,2,31,0.04820329695940018,n
98,2,32,0.001693007885478437,n
99,2,33,0.009807324968278408,n
100,2,34,0.07382512092590332,n
101,2,35,0.22368665039539337,n
102,2,36,0.0356210321187973,n
103,2,37,0.021636545658111572,n
104,2,38,0.138797789812088,n
105,2,39,0.14035917818546295,n
106,2,40,0.0028405438642948866,n
107,2,41,0.05389590561389923,n
108,2,42,0.18803149461746216,n
109,2,43,0.0020297658629715443,n
110,2,44,0.0168633833527565,n
111,2,45,0.0009767579613253474,n
112,2,46,0.001650879392400384,n
113,2,47,0.09636976569890976,n
114,3,0,0.0004967592540197074,n
115,3,1,0.015821944922208786,n
116,3,2,0.012475506402552128,n
117,3,3,0.15322183072566986,n
118,3,4,0.006588094402104616,n
119,3,5,0.002438125666230917,n
120,3,6,0.0016634610947221518,n
121,3,7,0.0022281091660261154,n
122,3,8,0.005854441784322262,n
